trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2732,False,"{'a': 0.3, 'e': 0.06506513648938701}",20,13,10.847702157511513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.3, 'e': 0.06500007135289762}",30,24,10.680002122253411,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.3, 'e': 0.06493507128154473}",35,21,29.72904852401371,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.3, 'e': 0.06487013621026318}",25,11,27.954479185257995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.3, 'e': 0.06480526607405292}",30,20,19.356589171721282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.3, 'e': 0.06474046080797886}",25,15,4.894938031853975,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2738,False,"{'a': 0.3, 'e': 0.06467572034717088}",30,18,23.854771726878756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.3, 'e': 0.06461104462682371}",30,12,40.425682555224064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.3, 'e': 0.06454643358219689}",25,13,21.005064558830696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.3, 'e': 0.06448188714861469}",20,12,2.5180844586100486,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2742,False,"{'a': 0.3, 'e': 0.06441740526146608}",20,7,27.85841284630888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.3, 'e': 0.06435298785620461}",30,8,28.087070286681342,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2744,False,"{'a': 0.3, 'e': 0.0642886348683484}",20,0,-19.276966068130488,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2745,False,"{'a': 0.3, 'e': 0.06422434623348006}",20,6,23.582871303327153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.3, 'e': 0.06416012188724658}",25,13,22.089199222624764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.3, 'e': 0.06409596176535934}",25,8,22.435476395435572,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2748,False,"{'a': 0.3, 'e': 0.06403186580359398}",20,9,8.967662302634302,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2749,False,"{'a': 0.3, 'e': 0.06396783393779037}",20,13,12.738064028966317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.3, 'e': 0.06390386610385258}",25,19,12.154493747135273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.3, 'e': 0.06383996223774874}",25,0,1.1363729417625748,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2752,False,"{'a': 0.3, 'e': 0.063776122275511}",20,14,-10.623498336957338,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2753,False,"{'a': 0.3, 'e': 0.06371234615323548}",30,19,22.832446063186985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.3, 'e': 0.06364863380708224}",25,5,35.478161022250525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.3, 'e': 0.06358498517327515}",20,10,5.711682165440351,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2756,False,"{'a': 0.3, 'e': 0.06352140018810189}",30,18,22.034911325488448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.3, 'e': 0.06345787878791379}",25,15,15.340593620476998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.3, 'e': 0.06339442090912586}",30,16,27.50859433240116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.3, 'e': 0.06333102648821674}",20,10,18.211877380336468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.3, 'e': 0.06326769546172853}",25,10,22.139888836439066,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.3, 'e': 0.0632044277662668}",20,12,-8.08968760635344,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
2762,False,"{'a': 0.3, 'e': 0.06314122333850053}",25,17,16.897660501579097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.3, 'e': 0.06307808211516203}",20,11,17.643362366978735,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.3, 'e': 0.06301500403304687}",20,10,19.5898081446651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.3, 'e': 0.06295198902901382}",20,10,18.113801548976017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.3, 'e': 0.0628890370399848}",20,5,17.566596754373386,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2767,False,"{'a': 0.3, 'e': 0.06282614800294482}",20,12,19.73860959589473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.3, 'e': 0.06276332185494188}",25,19,12.453489826751134,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.3, 'e': 0.06270055853308694}",20,12,14.956232534240305,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.3, 'e': 0.06263785797455385}",20,8,24.372053561661616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.3, 'e': 0.06257522011657929}",30,0,-16.350380409729677,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
2772,False,"{'a': 0.3, 'e': 0.06251264489646272}",30,16,30.53463323028502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.3, 'e': 0.06245013225156625}",20,10,21.24937851113974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.3, 'e': 0.06238768211931468}",20,11,18.86226579411082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.3, 'e': 0.062325294437195373}",20,7,7.602170028419457,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2776,False,"{'a': 0.3, 'e': 0.062262969142758175}",20,8,20.93086513354114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.3, 'e': 0.062200706173615415}",20,16,8.812160512382933,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.3, 'e': 0.062138505467441804}",20,8,21.634845598864718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.3, 'e': 0.06207636696197436}",25,15,19.73014409570381,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.3, 'e': 0.062014290595012386}",30,1,33.47560197996798,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
2781,False,"{'a': 0.3, 'e': 0.061952276304417374}",20,9,19.79211268825941,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.3, 'e': 0.06189032402811295}",25,17,16.087482748485684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.3, 'e': 0.06182843370408484}",20,14,12.280004777184832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.3, 'e': 0.061766605270380755}",25,13,22.154971239569903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.3, 'e': 0.061704838665110374}",25,6,17.628764891445467,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2786,False,"{'a': 0.3, 'e': 0.06164313382644527}",25,12,23.811928552714434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.3, 'e': 0.06158149069261882}",25,13,11.286274395283135,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2788,False,"{'a': 0.3, 'e': 0.0615199092019262}",20,15,9.238732084304344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.3, 'e': 0.06145838929272428}",20,13,5.9536055100351,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.3, 'e': 0.061396930903431554}",25,16,16.164096823402318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.3, 'e': 0.06133553397252812}",20,3,3.897634725452574,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2792,False,"{'a': 0.3, 'e': 0.06127419843855559}",20,7,21.178482801097786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.3, 'e': 0.06121292424011703}",30,6,28.37791895852125,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2794,False,"{'a': 0.3, 'e': 0.06115171131587692}",25,15,6.6412644977334185,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2795,False,"{'a': 0.3, 'e': 0.06109055960456104}",20,11,14.03463749056677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.3, 'e': 0.06102946904495648}",30,18,8.920554658672467,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2797,False,"{'a': 0.3, 'e': 0.060968439575911526}",25,11,14.871110768085504,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2798,False,"{'a': 0.3, 'e': 0.060907471136335614}",25,19,15.052595107150488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.3, 'e': 0.06084656366519928}",20,12,13.747727335301121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.3, 'e': 0.060785717101534076}",30,18,23.747281843242277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.3, 'e': 0.060724931384432544}",20,12,16.5827577316515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.3, 'e': 0.06066420645304811}",20,6,16.374935796371425,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2803,False,"{'a': 0.3, 'e': 0.06060354224659506}",30,13,17.572611155302322,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2804,False,"{'a': 0.3, 'e': 0.060542938704348466}",30,18,24.360410294859758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.3, 'e': 0.06048239576564412}",25,9,13.75821104608698,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2806,False,"{'a': 0.3, 'e': 0.060421913369878476}",35,17,34.250379382159956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.3, 'e': 0.0603614914565086}",20,3,29.20705288838304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.3, 'e': 0.06030112996505209}",35,17,35.55147502195398,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.3, 'e': 0.06024082883508704}",25,11,19.304339106288797,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.3, 'e': 0.06018058800625195}",20,2,32.74733060675209,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.3, 'e': 0.060120407418245696}",20,10,16.046039139096408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.3, 'e': 0.06006028701082745}",20,16,8.925699615822769,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.3, 'e': 0.06000022672381662}",25,8,32.70441508792201,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.3, 'e': 0.059940226497092804}",25,0,-8.500090147516046,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2815,False,"{'a': 0.3, 'e': 0.05988028627059571}",20,6,16.37581050981694,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.3, 'e': 0.059820405984325115}",35,23,22.938092288776502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.3, 'e': 0.05976058557834079}",25,16,19.807096542090772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.3, 'e': 0.05970082499276245}",20,9,20.675174052617685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.3, 'e': 0.05964112416776969}",30,24,9.978477835529237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.3, 'e': 0.05958148304360192}",25,17,14.77073832387772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.3, 'e': 0.05952190156055832}",30,22,16.122382683798396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.3, 'e': 0.05946237965899776}",20,8,20.770688564094016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.3, 'e': 0.05940291727933876}",25,20,9.595146805365204,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.3, 'e': 0.059343514362059424}",20,10,21.03544397339909,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.3, 'e': 0.05928417084769736}",20,11,-28.120333147732175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2826,False,"{'a': 0.3, 'e': 0.059224886676849664}",25,16,7.778820480490052,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2827,False,"{'a': 0.3, 'e': 0.05916566179017282}",20,14,13.526024204713456,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.3, 'e': 0.059106496128382646}",20,12,16.389069849747113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.3, 'e': 0.05904738963225426}",25,11,16.552783705992887,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2830,False,"{'a': 0.3, 'e': 0.058988342242622005}",30,16,-14.285505539970977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2831,False,"{'a': 0.3, 'e': 0.058929353900379386}",20,10,18.345185130325053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.3, 'e': 0.058870424546479005}",20,6,24.008209085133117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.3, 'e': 0.05881155412193253}",20,11,16.15629790757859,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.3, 'e': 0.058752742567810594}",25,16,15.737227828482638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.3, 'e': 0.05869398982524278}",25,17,12.030055257287485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.3, 'e': 0.05863529583541754}",25,15,21.27230272612067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.3, 'e': 0.058576660539582125}",20,12,13.363914050939727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.3, 'e': 0.05851808387904254}",30,8,19.58889092081892,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2839,False,"{'a': 0.3, 'e': 0.058459565795163496}",25,14,20.729233637301938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.3, 'e': 0.05840110622936833}",20,5,25.611432839827927,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.3, 'e': 0.058342705123138966}",30,17,12.459597748955925,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2842,False,"{'a': 0.3, 'e': 0.05828436241801582}",30,16,25.944283130076087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.3, 'e': 0.05822607805559781}",20,13,12.548317232400953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.3, 'e': 0.05816785197754221}",20,16,8.60423298221865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.3, 'e': 0.05810968412556467}",20,3,18.280813133457354,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2846,False,"{'a': 0.3, 'e': 0.0580515744414391}",25,11,17.652725223366257,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.3, 'e': 0.05799352286699767}",25,3,37.68323625364893,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.3, 'e': 0.05793552934413067}",20,14,-1.3074306270433187,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.3, 'e': 0.057877593814786535}",35,16,33.59902248904339,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.3, 'e': 0.05781971622097175}",20,10,16.795446492050345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.3, 'e': 0.057761896504750776}",20,16,9.697405279084863,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.3, 'e': 0.05770413460824603}",30,17,27.681756781861278,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.3, 'e': 0.05764643047363778}",20,13,14.120123501250736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.3, 'e': 0.05758878404316414}",25,16,15.984151922157674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.3, 'e': 0.05753119525912098}",20,6,-27.92320668605165,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2856,False,"{'a': 0.3, 'e': 0.05747366406386186}",20,14,9.835676639996649,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.3, 'e': 0.057416190399798}",25,7,35.92331096021228,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.3, 'e': 0.0573587742093982}",30,16,24.824354223989793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.3, 'e': 0.0573014154351888}",20,13,16.430822558380914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.3, 'e': 0.057244114019753614}",20,9,20.96851430950906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.3, 'e': 0.05718686990573386}",20,3,19.5099658493186,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2862,False,"{'a': 0.3, 'e': 0.057129683035828126}",30,16,23.35409234451792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.3, 'e': 0.05707255335279229}",25,16,10.454082930042725,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.3, 'e': 0.0570154807994395}",30,22,16.807449444547064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.3, 'e': 0.056958465318640066}",25,11,-18.688156958278388,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
2866,False,"{'a': 0.3, 'e': 0.056901506853321425}",25,17,15.585733438060968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.3, 'e': 0.056844605346468104}",30,13,29.32401937571195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.3, 'e': 0.056787760741121636}",25,17,15.78882985287732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.3, 'e': 0.05673097298038051}",25,17,15.681196777475549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.3, 'e': 0.056674242007400136}",25,9,26.310125636898622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.3, 'e': 0.05661756776539273}",25,13,24.291079187300735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.3, 'e': 0.05656095019762734}",25,16,16.18059447716268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.3, 'e': 0.05650438924742971}",25,15,10.965863491158041,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.3, 'e': 0.056447884858182286}",25,10,31.59492201700903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.3, 'e': 0.0563914369733241}",25,14,8.010527591357754,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2876,False,"{'a': 0.3, 'e': 0.05633504553635078}",20,13,15.44537928593516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.3, 'e': 0.056278710490814426}",25,7,-43.127553817338445,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
2878,False,"{'a': 0.3, 'e': 0.05622243178032361}",25,13,11.700136540878129,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2879,False,"{'a': 0.3, 'e': 0.056166209348543286}",20,10,18.309582866694022,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.3, 'e': 0.056110043139194744}",25,17,14.892864240768716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.3, 'e': 0.056053933096055546}",25,12,21.544699554068778,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.3, 'e': 0.055997879162959494}",20,14,11.877507865733985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.3, 'e': 0.055941881283796534}",20,13,11.249400101786108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.3, 'e': 0.055885939402512734}",25,15,22.014812059465807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.3, 'e': 0.05583005346311022}",20,11,16.990731976626844,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.3, 'e': 0.05577422340964711}",20,12,0.120109380285502,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2887,False,"{'a': 0.3, 'e': 0.055718449186237466}",35,26,16.423558328882084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.3, 'e': 0.055662730737051226}",25,14,24.15266200336043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.3, 'e': 0.05560706800631418}",30,18,25.133641678058712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.3, 'e': 0.055551460938307866}",30,16,24.524570083288523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.3, 'e': 0.05549590947736956}",30,18,21.146330064724914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.3, 'e': 0.055440413567892186}",30,18,12.382235915789483,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2893,False,"{'a': 0.3, 'e': 0.05538497315432429}",20,9,22.823960233859182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.3, 'e': 0.05532958818116997}",20,13,13.94493834127389,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.3, 'e': 0.0552742585929888}",30,19,19.87220213329169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.3, 'e': 0.05521898433439581}",20,0,-10.170164590978858,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2897,False,"{'a': 0.3, 'e': 0.055163765350061414}",25,18,13.334026434214419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.3, 'e': 0.055108601584711356}",25,19,8.819347662558402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.3, 'e': 0.055053492983126645}",20,13,-10.672634366385223,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2900,False,"{'a': 0.3, 'e': 0.05499843949014351}",25,8,31.368990835153205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.3, 'e': 0.05494344105065337}",25,17,5.663605792494384,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.3, 'e': 0.05488849760960272}",20,9,20.853286807960423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.3, 'e': 0.054833609111993115}",20,13,1.6308815978793882,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2904,False,"{'a': 0.3, 'e': 0.05477877550288112}",20,15,11.47322157437803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.3, 'e': 0.054723996727378245}",25,20,8.585858650229008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.3, 'e': 0.054669272730650864}",20,15,9.796980998460946,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.3, 'e': 0.05461460345792021}",25,11,20.18797096756007,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.3, 'e': 0.05455998885446229}",20,10,18.826635144290954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.3, 'e': 0.05450542886560783}",20,12,13.97747580139935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.3, 'e': 0.054450923436742224}",35,21,24.44263903882907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.3, 'e': 0.05439647251330548}",25,13,20.113146147263635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.3, 'e': 0.05434207604079217}",20,16,8.309604648418809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.3, 'e': 0.05428773396475138}",20,8,26.86224944921412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.3, 'e': 0.05423344623078663}",20,16,7.990473595195326,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
